"","Latitude","Longitude","Group","Date","Time","in_out","Damage_Score"
"9347",21.31173053,-157.8892228,"Group4",2024-04-17,2024-04-17 11:05:34,"in",NA
"9348",21.3117307,-157.8892228,"Group4",2024-04-17,2024-04-17 11:05:35,"in",NA
"9349",21.31173095,-157.8892227,"Group4",2024-04-17,2024-04-17 11:05:36,"in",NA
"9350",21.31173137,-157.8892223,"Group4",2024-04-17,2024-04-17 11:05:37,"in",NA
"9351",21.31173145,-157.8892222,"Group4",2024-04-17,2024-04-17 11:05:38,"in",NA
"9352",21.31173145,-157.8892221,"Group4",2024-04-17,2024-04-17 11:05:39,"in",NA
"9353",21.31173145,-157.8892221,"Group4",2024-04-17,2024-04-17 11:05:40,"in",NA
"9354",21.31173195,-157.8892218,"Group4",2024-04-17,2024-04-17 11:05:41,"in",NA
"9355",21.31173212,-157.8892218,"Group4",2024-04-17,2024-04-17 11:05:42,"in",NA
"9356",21.31173262,-157.8892217,"Group4",2024-04-17,2024-04-17 11:05:43,"in",NA
"9357",21.31173329,-157.8892214,"Group4",2024-04-17,2024-04-17 11:05:44,"in",NA
"9358",21.3117338,-157.8892213,"Group4",2024-04-17,2024-04-17 11:05:45,"in",NA
"9359",21.31173396,-157.8892211,"Group4",2024-04-17,2024-04-17 11:05:46,"in",NA
"9360",21.31173422,-157.8892209,"Group4",2024-04-17,2024-04-17 11:05:47,"in",NA
"9361",21.31173438,-157.8892209,"Group4",2024-04-17,2024-04-17 11:05:48,"in",NA
"9362",21.31173447,-157.8892207,"Group4",2024-04-17,2024-04-17 11:05:49,"in",NA
"9363",21.31173455,-157.8892207,"Group4",2024-04-17,2024-04-17 11:05:50,"in",NA
"9364",21.31173472,-157.8892207,"Group4",2024-04-17,2024-04-17 11:05:51,"in",NA
"9365",21.31173489,-157.8892206,"Group4",2024-04-17,2024-04-17 11:05:52,"in",NA
"9366",21.31173505,-157.8892206,"Group4",2024-04-17,2024-04-17 11:05:53,"in",NA
"9367",21.31173514,-157.8892207,"Group4",2024-04-17,2024-04-17 11:05:54,"in",NA
"9368",21.31173539,-157.889221,"Group4",2024-04-17,2024-04-17 11:05:55,"in",NA
"9369",21.31173539,-157.889221,"Group4",2024-04-17,2024-04-17 11:05:56,"in",NA
"9370",21.31173556,-157.8892209,"Group4",2024-04-17,2024-04-17 11:05:57,"in",NA
"9371",21.31173556,-157.8892207,"Group4",2024-04-17,2024-04-17 11:05:58,"in",NA
"9372",21.31173573,-157.8892206,"Group4",2024-04-17,2024-04-17 11:05:59,"in",NA
"9373",21.31173573,-157.8892206,"Group4",2024-04-17,2024-04-17 11:06:00,"in",NA
"9374",21.31173581,-157.8892207,"Group4",2024-04-17,2024-04-17 11:06:01,"in",NA
"9375",21.31173598,-157.8892208,"Group4",2024-04-17,2024-04-17 11:06:02,"in",NA
"9376",21.31173623,-157.889221,"Group4",2024-04-17,2024-04-17 11:06:03,"in",NA
"9377",21.31173648,-157.8892211,"Group4",2024-04-17,2024-04-17 11:06:04,"in",NA
"9378",21.31173648,-157.8892212,"Group4",2024-04-17,2024-04-17 11:06:05,"in",NA
"9379",21.3117364,-157.8892214,"Group4",2024-04-17,2024-04-17 11:06:06,"in",NA
"9380",21.31173673,-157.8892215,"Group4",2024-04-17,2024-04-17 11:06:07,"in",NA
"9381",21.3117369,-157.8892215,"Group4",2024-04-17,2024-04-17 11:06:08,"in",NA
"9382",21.31173723,-157.8892216,"Group4",2024-04-17,2024-04-17 11:06:09,"in",NA
"9383",21.3117374,-157.8892216,"Group4",2024-04-17,2024-04-17 11:06:10,"in",NA
"9384",21.31173749,-157.8892215,"Group4",2024-04-17,2024-04-17 11:06:11,"in",NA
"9385",21.31173774,-157.8892215,"Group4",2024-04-17,2024-04-17 11:06:12,"in",NA
"9386",21.31173782,-157.8892215,"Group4",2024-04-17,2024-04-17 11:06:13,"in",NA
"9387",21.3117379,-157.8892216,"Group4",2024-04-17,2024-04-17 11:06:14,"in",NA
"9388",21.31173782,-157.8892217,"Group4",2024-04-17,2024-04-17 11:06:15,"in",NA
"9389",21.31173749,-157.8892216,"Group4",2024-04-17,2024-04-17 11:06:16,"in",NA
"9390",21.3117374,-157.8892218,"Group4",2024-04-17,2024-04-17 11:06:17,"in",NA
"9391",21.3117374,-157.8892218,"Group4",2024-04-17,2024-04-17 11:06:18,"in",NA
"9392",21.31173723,-157.8892219,"Group4",2024-04-17,2024-04-17 11:06:19,"in",NA
"9393",21.31173707,-157.8892217,"Group4",2024-04-17,2024-04-17 11:06:20,"in",NA
"9394",21.31173681,-157.8892217,"Group4",2024-04-17,2024-04-17 11:06:21,"in",NA
"9395",21.31173656,-157.8892217,"Group4",2024-04-17,2024-04-17 11:06:22,"in",NA
"9396",21.31173631,-157.8892218,"Group4",2024-04-17,2024-04-17 11:06:23,"in",NA
"9397",21.31173606,-157.8892218,"Group4",2024-04-17,2024-04-17 11:06:24,"in",NA
"9398",21.31173581,-157.889222,"Group4",2024-04-17,2024-04-17 11:06:25,"in",NA
"9399",21.31173556,-157.8892221,"Group4",2024-04-17,2024-04-17 11:06:26,"in",NA
"9400",21.31173531,-157.8892221,"Group4",2024-04-17,2024-04-17 11:06:27,"in",NA
"9401",21.3117348,-157.8892221,"Group4",2024-04-17,2024-04-17 11:06:28,"in",NA
"9402",21.31173447,-157.8892219,"Group4",2024-04-17,2024-04-17 11:06:29,"in",NA
"9403",21.31173422,-157.8892216,"Group4",2024-04-17,2024-04-17 11:06:30,"in",NA
"9404",21.3117338,-157.8892213,"Group4",2024-04-17,2024-04-17 11:06:31,"in",NA
"9405",21.31173338,-157.889221,"Group4",2024-04-17,2024-04-17 11:06:32,"in",NA
"9406",21.31173329,-157.8892208,"Group4",2024-04-17,2024-04-17 11:06:33,"in",NA
"9407",21.31173321,-157.8892206,"Group4",2024-04-17,2024-04-17 11:06:34,"in",NA
"9408",21.31173304,-157.8892205,"Group4",2024-04-17,2024-04-17 11:06:35,"in",NA
"9409",21.31173279,-157.8892203,"Group4",2024-04-17,2024-04-17 11:06:36,"in",NA
"9410",21.31173262,-157.8892202,"Group4",2024-04-17,2024-04-17 11:06:37,"in",NA
"9411",21.31173246,-157.8892198,"Group4",2024-04-17,2024-04-17 11:06:38,"in",NA
"9412",21.31173246,-157.8892195,"Group4",2024-04-17,2024-04-17 11:06:39,"in",NA
"9413",21.31173237,-157.8892195,"Group4",2024-04-17,2024-04-17 11:06:40,"in",NA
"9414",21.31173237,-157.8892192,"Group4",2024-04-17,2024-04-17 11:06:41,"in",NA
"9415",21.31173254,-157.889219,"Group4",2024-04-17,2024-04-17 11:06:42,"in",NA
"9416",21.31173279,-157.8892186,"Group4",2024-04-17,2024-04-17 11:06:43,"in",NA
"9417",21.31173313,-157.8892186,"Group4",2024-04-17,2024-04-17 11:06:44,"in",NA
"9418",21.31173346,-157.8892185,"Group4",2024-04-17,2024-04-17 11:06:45,"in",NA
"9419",21.31173413,-157.8892181,"Group4",2024-04-17,2024-04-17 11:06:46,"in",NA
"9420",21.31173413,-157.8892177,"Group4",2024-04-17,2024-04-17 11:06:47,"in",NA
"9421",21.31173472,-157.8892174,"Group4",2024-04-17,2024-04-17 11:06:48,"in",NA
"9422",21.31173522,-157.8892169,"Group4",2024-04-17,2024-04-17 11:06:49,"in",NA
"9423",21.31173531,-157.8892166,"Group4",2024-04-17,2024-04-17 11:06:50,"in",NA
"9424",21.31173573,-157.8892165,"Group4",2024-04-17,2024-04-17 11:06:51,"in",NA
"9425",21.31173589,-157.8892164,"Group4",2024-04-17,2024-04-17 11:06:52,"in",NA
"9426",21.31173606,-157.8892163,"Group4",2024-04-17,2024-04-17 11:06:53,"in",NA
"9427",21.31173614,-157.8892158,"Group4",2024-04-17,2024-04-17 11:06:54,"in",NA
"9428",21.31173631,-157.8892157,"Group4",2024-04-17,2024-04-17 11:06:55,"in",NA
"9429",21.31173656,-157.8892157,"Group4",2024-04-17,2024-04-17 11:06:56,"in",NA
"9430",21.31173681,-157.8892157,"Group4",2024-04-17,2024-04-17 11:06:57,"in",NA
"9431",21.31173698,-157.8892156,"Group4",2024-04-17,2024-04-17 11:06:58,"in",NA
"9432",21.31173723,-157.8892154,"Group4",2024-04-17,2024-04-17 11:06:59,"in",NA
"9433",21.3117374,-157.8892153,"Group4",2024-04-17,2024-04-17 11:07:00,"in",NA
"9434",21.3117374,-157.8892151,"Group4",2024-04-17,2024-04-17 11:07:01,"in",NA
"9435",21.31173757,-157.889215,"Group4",2024-04-17,2024-04-17 11:07:02,"in",NA
"9436",21.31173774,-157.8892148,"Group4",2024-04-17,2024-04-17 11:07:03,"in",NA
"9437",21.3117379,-157.8892148,"Group4",2024-04-17,2024-04-17 11:07:04,"in",NA
"9438",21.31173807,-157.8892147,"Group4",2024-04-17,2024-04-17 11:07:05,"in",NA
"9439",21.31173841,-157.8892146,"Group4",2024-04-17,2024-04-17 11:07:06,"in",NA
"9440",21.31173866,-157.8892146,"Group4",2024-04-17,2024-04-17 11:07:07,"in",NA
"9441",21.31173874,-157.8892146,"Group4",2024-04-17,2024-04-17 11:07:08,"in",NA
"9442",21.31173866,-157.8892146,"Group4",2024-04-17,2024-04-17 11:07:09,"in",NA
"9443",21.31173883,-157.8892146,"Group4",2024-04-17,2024-04-17 11:07:10,"in",NA
"9444",21.31173891,-157.8892143,"Group4",2024-04-17,2024-04-17 11:07:11,"in",NA
"9445",21.31173908,-157.8892143,"Group4",2024-04-17,2024-04-17 11:07:12,"in",NA
"9446",21.31173925,-157.889214,"Group4",2024-04-17,2024-04-17 11:07:13,"in",NA
"9447",21.31173958,-157.8892142,"Group4",2024-04-17,2024-04-17 11:07:14,"in",NA
"9448",21.31173975,-157.8892143,"Group4",2024-04-17,2024-04-17 11:07:15,"in",NA
"9449",21.31173992,-157.8892143,"Group4",2024-04-17,2024-04-17 11:07:16,"in",NA
"9450",21.31174017,-157.8892145,"Group4",2024-04-17,2024-04-17 11:07:17,"in",NA
"9451",21.31174042,-157.8892148,"Group4",2024-04-17,2024-04-17 11:07:18,"in",NA
"9452",21.31174042,-157.889215,"Group4",2024-04-17,2024-04-17 11:07:19,"in",NA
"9453",21.31174042,-157.8892151,"Group4",2024-04-17,2024-04-17 11:07:20,"in",NA
"9454",21.31174034,-157.8892151,"Group4",2024-04-17,2024-04-17 11:07:21,"in",NA
"9455",21.31174017,-157.8892153,"Group4",2024-04-17,2024-04-17 11:07:22,"in",NA
"9456",21.31174008,-157.8892154,"Group4",2024-04-17,2024-04-17 11:07:23,"in",NA
"9457",21.31174017,-157.8892154,"Group4",2024-04-17,2024-04-17 11:07:24,"in",NA
"9458",21.31174025,-157.8892154,"Group4",2024-04-17,2024-04-17 11:07:25,"in",NA
"9459",21.31174042,-157.8892154,"Group4",2024-04-17,2024-04-17 11:07:26,"in",NA
"9460",21.31174059,-157.8892154,"Group4",2024-04-17,2024-04-17 11:07:27,"in",NA
"9461",21.31174059,-157.8892154,"Group4",2024-04-17,2024-04-17 11:07:28,"in",NA
"9462",21.31174067,-157.8892155,"Group4",2024-04-17,2024-04-17 11:07:29,"in",NA
"9463",21.31174075,-157.8892156,"Group4",2024-04-17,2024-04-17 11:07:30,"in",NA
"9464",21.31174092,-157.8892158,"Group4",2024-04-17,2024-04-17 11:07:31,"in",NA
"9465",21.31174092,-157.8892159,"Group4",2024-04-17,2024-04-17 11:07:32,"in",NA
"9466",21.31174101,-157.889216,"Group4",2024-04-17,2024-04-17 11:07:33,"in",NA
"9467",21.31174092,-157.8892164,"Group4",2024-04-17,2024-04-17 11:07:34,"in",NA
"9468",21.31174084,-157.8892164,"Group4",2024-04-17,2024-04-17 11:07:35,"in",NA
"9469",21.31174075,-157.8892164,"Group4",2024-04-17,2024-04-17 11:07:36,"in",NA
"9470",21.31174059,-157.8892164,"Group4",2024-04-17,2024-04-17 11:07:37,"in",NA
"9471",21.31174042,-157.8892165,"Group4",2024-04-17,2024-04-17 11:07:38,"in",NA
"9472",21.31174025,-157.8892168,"Group4",2024-04-17,2024-04-17 11:07:39,"in",NA
"9473",21.31174017,-157.8892169,"Group4",2024-04-17,2024-04-17 11:07:40,"in",NA
"9474",21.31173992,-157.889217,"Group4",2024-04-17,2024-04-17 11:07:41,"in",NA
"9475",21.31173966,-157.8892173,"Group4",2024-04-17,2024-04-17 11:07:42,"in",NA
"9476",21.31173958,-157.8892173,"Group4",2024-04-17,2024-04-17 11:07:43,"in",NA
"9477",21.31173933,-157.8892175,"Group4",2024-04-17,2024-04-17 11:07:44,"in",NA
"9478",21.31173941,-157.8892177,"Group4",2024-04-17,2024-04-17 11:07:45,"in",NA
"9479",21.31173916,-157.8892179,"Group4",2024-04-17,2024-04-17 11:07:46,"in",NA
"9480",21.31173891,-157.8892182,"Group4",2024-04-17,2024-04-17 11:07:47,"in",NA
"9481",21.31173883,-157.8892182,"Group4",2024-04-17,2024-04-17 11:07:48,"in",NA
"9482",21.31173841,-157.8892183,"Group4",2024-04-17,2024-04-17 11:07:49,"in",NA
"9483",21.31173807,-157.8892182,"Group4",2024-04-17,2024-04-17 11:07:50,"in",NA
"9484",21.31173782,-157.8892183,"Group4",2024-04-17,2024-04-17 11:07:51,"in",NA
"9485",21.31173765,-157.8892184,"Group4",2024-04-17,2024-04-17 11:07:52,"in",NA
"9486",21.31173749,-157.8892182,"Group4",2024-04-17,2024-04-17 11:07:53,"in",NA
"9487",21.31173723,-157.8892179,"Group4",2024-04-17,2024-04-17 11:07:54,"in",NA
"9488",21.31173698,-157.8892175,"Group4",2024-04-17,2024-04-17 11:07:55,"in",NA
"9489",21.31173681,-157.8892172,"Group4",2024-04-17,2024-04-17 11:07:56,"in",NA
"9490",21.31173673,-157.8892171,"Group4",2024-04-17,2024-04-17 11:07:57,"in",NA
"9491",21.31173681,-157.8892169,"Group4",2024-04-17,2024-04-17 11:07:58,"in",NA
"9492",21.31173665,-157.8892168,"Group4",2024-04-17,2024-04-17 11:07:59,"in",NA
"9493",21.31173648,-157.8892169,"Group4",2024-04-17,2024-04-17 11:08:00,"in",NA
"9494",21.31173648,-157.8892172,"Group4",2024-04-17,2024-04-17 11:08:01,"in",NA
"9495",21.31173631,-157.8892173,"Group4",2024-04-17,2024-04-17 11:08:02,"in",NA
"9496",21.31173598,-157.8892175,"Group4",2024-04-17,2024-04-17 11:08:03,"in",NA
"9497",21.31173539,-157.8892177,"Group4",2024-04-17,2024-04-17 11:08:04,"in",NA
"9498",21.31173489,-157.8892177,"Group4",2024-04-17,2024-04-17 11:08:05,"in",NA
"9499",21.31173447,-157.8892178,"Group4",2024-04-17,2024-04-17 11:08:06,"in",NA
"9500",21.31173405,-157.8892178,"Group4",2024-04-17,2024-04-17 11:08:07,"in",NA
"9501",21.31173363,-157.8892178,"Group4",2024-04-17,2024-04-17 11:08:08,"in",NA
"9502",21.31173346,-157.889218,"Group4",2024-04-17,2024-04-17 11:08:09,"in",NA
"9503",21.31173321,-157.8892183,"Group4",2024-04-17,2024-04-17 11:08:10,"in",NA
"9504",21.31173296,-157.8892184,"Group4",2024-04-17,2024-04-17 11:08:11,"in",NA
"9505",21.31173271,-157.8892186,"Group4",2024-04-17,2024-04-17 11:08:12,"in",NA
"9506",21.31173254,-157.8892187,"Group4",2024-04-17,2024-04-17 11:08:13,"in",NA
"9507",21.31173262,-157.889219,"Group4",2024-04-17,2024-04-17 11:08:14,"in",NA
"9508",21.31173271,-157.8892195,"Group4",2024-04-17,2024-04-17 11:08:15,"in",NA
"9509",21.31173254,-157.8892197,"Group4",2024-04-17,2024-04-17 11:08:16,"in",NA
"9510",21.31173279,-157.8892203,"Group4",2024-04-17,2024-04-17 11:08:17,"in",NA
"9511",21.31173279,-157.8892209,"Group4",2024-04-17,2024-04-17 11:08:18,"in",NA
"9512",21.31173296,-157.8892213,"Group4",2024-04-17,2024-04-17 11:08:19,"in",NA
"9513",21.31173321,-157.8892217,"Group4",2024-04-17,2024-04-17 11:08:20,"in",NA
"9514",21.31173355,-157.8892223,"Group4",2024-04-17,2024-04-17 11:08:21,"in",NA
"9515",21.31173371,-157.8892229,"Group4",2024-04-17,2024-04-17 11:08:22,"in",NA
"9516",21.31173388,-157.8892234,"Group4",2024-04-17,2024-04-17 11:08:23,"in",NA
"9517",21.31173396,-157.8892237,"Group4",2024-04-17,2024-04-17 11:08:24,"in",NA
"9518",21.31173413,-157.8892237,"Group4",2024-04-17,2024-04-17 11:08:25,"in",NA
"9519",21.31173405,-157.8892241,"Group4",2024-04-17,2024-04-17 11:08:26,"in",NA
"9520",21.31173396,-157.8892242,"Group4",2024-04-17,2024-04-17 11:08:27,"in",NA
"9521",21.31173371,-157.8892244,"Group4",2024-04-17,2024-04-17 11:08:28,"in",NA
"9522",21.31173371,-157.8892247,"Group4",2024-04-17,2024-04-17 11:08:29,"in",NA
"9523",21.3117338,-157.889225,"Group4",2024-04-17,2024-04-17 11:08:30,"in",NA
"9524",21.3117338,-157.8892254,"Group4",2024-04-17,2024-04-17 11:08:31,"in",NA
"9525",21.3117338,-157.8892259,"Group4",2024-04-17,2024-04-17 11:08:32,"in",NA
"9526",21.31173388,-157.8892264,"Group4",2024-04-17,2024-04-17 11:08:33,"in",NA
"9527",21.31173422,-157.8892268,"Group4",2024-04-17,2024-04-17 11:08:34,"in",NA
"9528",21.31173447,-157.8892273,"Group4",2024-04-17,2024-04-17 11:08:35,"in",NA
"9529",21.31173489,-157.8892279,"Group4",2024-04-17,2024-04-17 11:08:36,"in",NA
"9530",21.31173522,-157.8892284,"Group4",2024-04-17,2024-04-17 11:08:37,"in",NA
"9531",21.31173556,-157.8892288,"Group4",2024-04-17,2024-04-17 11:08:38,"in",NA
"9532",21.31173598,-157.8892291,"Group4",2024-04-17,2024-04-17 11:08:39,"in",NA
"9533",21.31173631,-157.8892294,"Group4",2024-04-17,2024-04-17 11:08:40,"in",NA
"9534",21.31173656,-157.8892299,"Group4",2024-04-17,2024-04-17 11:08:41,"in",NA
"9535",21.31173698,-157.8892303,"Group4",2024-04-17,2024-04-17 11:08:42,"in",NA
"9536",21.31173732,-157.8892306,"Group4",2024-04-17,2024-04-17 11:08:43,"in",NA
"9537",21.31173757,-157.8892309,"Group4",2024-04-17,2024-04-17 11:08:44,"in",NA
"9538",21.31173782,-157.8892311,"Group4",2024-04-17,2024-04-17 11:08:45,"in",NA
"9539",21.31173799,-157.8892314,"Group4",2024-04-17,2024-04-17 11:08:46,"in",NA
"9540",21.31173816,-157.8892318,"Group4",2024-04-17,2024-04-17 11:08:47,"in",NA
"9541",21.31173849,-157.8892322,"Group4",2024-04-17,2024-04-17 11:08:48,"in",NA
"9542",21.31173874,-157.8892327,"Group4",2024-04-17,2024-04-17 11:08:49,"in",NA
"9543",21.31173899,-157.8892332,"Group4",2024-04-17,2024-04-17 11:08:50,"in",NA
"9544",21.31173933,-157.8892336,"Group4",2024-04-17,2024-04-17 11:08:51,"in",NA
"9545",21.31173958,-157.8892339,"Group4",2024-04-17,2024-04-17 11:08:52,"in",NA
"9546",21.31173983,-157.8892341,"Group4",2024-04-17,2024-04-17 11:08:53,"in",NA
"9547",21.31174017,-157.8892343,"Group4",2024-04-17,2024-04-17 11:08:54,"in",NA
"9548",21.31174042,-157.8892344,"Group4",2024-04-17,2024-04-17 11:08:55,"in",NA
"9549",21.31174075,-157.8892343,"Group4",2024-04-17,2024-04-17 11:08:56,"in",NA
"9550",21.31174084,-157.889234,"Group4",2024-04-17,2024-04-17 11:08:57,"in",NA
"9551",21.31174092,-157.8892339,"Group4",2024-04-17,2024-04-17 11:08:58,"in",NA
"9552",21.31174084,-157.8892339,"Group4",2024-04-17,2024-04-17 11:08:59,"in",NA
"9553",21.31174101,-157.8892339,"Group4",2024-04-17,2024-04-17 11:09:00,"in",NA
"9554",21.31174117,-157.8892337,"Group4",2024-04-17,2024-04-17 11:09:01,"in",NA
"9555",21.31174117,-157.8892337,"Group4",2024-04-17,2024-04-17 11:09:02,"in",NA
"9556",21.31174092,-157.8892335,"Group4",2024-04-17,2024-04-17 11:09:03,"in",NA
"9557",21.31174067,-157.8892335,"Group4",2024-04-17,2024-04-17 11:09:04,"in",NA
"9558",21.31174025,-157.8892334,"Group4",2024-04-17,2024-04-17 11:09:05,"in",NA
"9559",21.31173975,-157.8892333,"Group4",2024-04-17,2024-04-17 11:09:06,"in",NA
"9560",21.31173916,-157.8892331,"Group4",2024-04-17,2024-04-17 11:09:07,"in",NA
"9561",21.31173857,-157.889233,"Group4",2024-04-17,2024-04-17 11:09:08,"in",NA
"9562",21.31173807,-157.8892331,"Group4",2024-04-17,2024-04-17 11:09:09,"in",NA
"9563",21.31173749,-157.8892332,"Group4",2024-04-17,2024-04-17 11:09:10,"in",NA
"9564",21.3117369,-157.8892332,"Group4",2024-04-17,2024-04-17 11:09:11,"in",NA
"9565",21.31173648,-157.8892333,"Group4",2024-04-17,2024-04-17 11:09:12,"in",NA
"9566",21.31173598,-157.8892331,"Group4",2024-04-17,2024-04-17 11:09:13,"in",NA
"9567",21.31173606,-157.8892325,"Group4",2024-04-17,2024-04-17 11:09:14,"in",NA
"9568",21.31173614,-157.8892321,"Group4",2024-04-17,2024-04-17 11:09:15,"in",NA
"9569",21.31173623,-157.8892319,"Group4",2024-04-17,2024-04-17 11:09:16,"in",NA
"9570",21.31173631,-157.8892314,"Group4",2024-04-17,2024-04-17 11:09:17,"in",NA
"9571",21.3117364,-157.889231,"Group4",2024-04-17,2024-04-17 11:09:18,"in",NA
"9572",21.31173648,-157.8892307,"Group4",2024-04-17,2024-04-17 11:09:19,"in",NA
"9573",21.31173656,-157.8892304,"Group4",2024-04-17,2024-04-17 11:09:20,"in",NA
"9574",21.31173673,-157.88923,"Group4",2024-04-17,2024-04-17 11:09:21,"in",NA
"9575",21.31173681,-157.8892297,"Group4",2024-04-17,2024-04-17 11:09:22,"in",NA
"9576",21.31173673,-157.8892296,"Group4",2024-04-17,2024-04-17 11:09:23,"in",NA
"9577",21.31173681,-157.8892294,"Group4",2024-04-17,2024-04-17 11:09:24,"in",NA
"9578",21.3117369,-157.8892293,"Group4",2024-04-17,2024-04-17 11:09:25,"in",NA
"9579",21.31173698,-157.8892293,"Group4",2024-04-17,2024-04-17 11:09:26,"in",NA
"9580",21.31173707,-157.8892295,"Group4",2024-04-17,2024-04-17 11:09:27,"in",NA
"9581",21.31173715,-157.8892297,"Group4",2024-04-17,2024-04-17 11:09:28,"in",NA
"9582",21.31173715,-157.8892299,"Group4",2024-04-17,2024-04-17 11:09:29,"in",NA
"9583",21.31173715,-157.8892301,"Group4",2024-04-17,2024-04-17 11:09:30,"in",NA
"9584",21.31173715,-157.8892303,"Group4",2024-04-17,2024-04-17 11:09:31,"in",NA
"9585",21.3117369,-157.8892304,"Group4",2024-04-17,2024-04-17 11:09:32,"in",NA
"9586",21.31173673,-157.8892307,"Group4",2024-04-17,2024-04-17 11:09:33,"in",NA
"9587",21.3117364,-157.8892309,"Group4",2024-04-17,2024-04-17 11:09:34,"in",NA
"9588",21.31173614,-157.889231,"Group4",2024-04-17,2024-04-17 11:09:35,"in",NA
"9589",21.31173581,-157.8892309,"Group4",2024-04-17,2024-04-17 11:09:36,"in",NA
"9590",21.31173547,-157.8892311,"Group4",2024-04-17,2024-04-17 11:09:37,"in",NA
"9591",21.31173522,-157.8892313,"Group4",2024-04-17,2024-04-17 11:09:38,"in",NA
"9592",21.31173497,-157.8892314,"Group4",2024-04-17,2024-04-17 11:09:39,"in",NA
"9593",21.31173464,-157.8892314,"Group4",2024-04-17,2024-04-17 11:09:40,"in",NA
"9594",21.31173422,-157.8892314,"Group4",2024-04-17,2024-04-17 11:09:41,"in",NA
"9595",21.31173388,-157.8892315,"Group4",2024-04-17,2024-04-17 11:09:42,"in",NA
"9596",21.31173363,-157.8892316,"Group4",2024-04-17,2024-04-17 11:09:43,"in",NA
"9597",21.31173338,-157.8892317,"Group4",2024-04-17,2024-04-17 11:09:44,"in",NA
"9598",21.31173313,-157.8892317,"Group4",2024-04-17,2024-04-17 11:09:45,"in",NA
"9599",21.31173296,-157.8892317,"Group4",2024-04-17,2024-04-17 11:09:46,"in",NA
"9600",21.31173271,-157.8892315,"Group4",2024-04-17,2024-04-17 11:09:47,"in",NA
"9601",21.31173254,-157.8892316,"Group4",2024-04-17,2024-04-17 11:09:48,"in",NA
"9602",21.31173212,-157.8892318,"Group4",2024-04-17,2024-04-17 11:09:49,"in",NA
"9603",21.3117317,-157.8892318,"Group4",2024-04-17,2024-04-17 11:09:50,"in",NA
"9604",21.31173145,-157.8892318,"Group4",2024-04-17,2024-04-17 11:09:51,"in",NA
"9605",21.31173112,-157.8892316,"Group4",2024-04-17,2024-04-17 11:09:52,"in",NA
"9606",21.31173078,-157.8892315,"Group4",2024-04-17,2024-04-17 11:09:53,"in",NA
"9607",21.31173036,-157.8892315,"Group4",2024-04-17,2024-04-17 11:09:54,"in",NA
"9608",21.31173003,-157.8892314,"Group4",2024-04-17,2024-04-17 11:09:55,"in",NA
"9609",21.31172969,-157.8892314,"Group4",2024-04-17,2024-04-17 11:09:56,"in",NA
"9610",21.31172944,-157.8892314,"Group4",2024-04-17,2024-04-17 11:09:57,"in",NA
"9611",21.31172919,-157.8892313,"Group4",2024-04-17,2024-04-17 11:09:58,"in",NA
"9612",21.31172902,-157.8892311,"Group4",2024-04-17,2024-04-17 11:09:59,"in",NA
"9613",21.31172877,-157.889231,"Group4",2024-04-17,2024-04-17 11:10:00,"in",NA
"9614",21.31172843,-157.889231,"Group4",2024-04-17,2024-04-17 11:10:01,"in",NA
"9615",21.31172827,-157.8892309,"Group4",2024-04-17,2024-04-17 11:10:02,"in",NA
"9616",21.3117281,-157.8892308,"Group4",2024-04-17,2024-04-17 11:10:03,"in",NA
"9617",21.31172793,-157.8892307,"Group4",2024-04-17,2024-04-17 11:10:04,"in",NA
"9618",21.31172776,-157.8892305,"Group4",2024-04-17,2024-04-17 11:10:05,"in",NA
"9619",21.31172768,-157.8892308,"Group4",2024-04-17,2024-04-17 11:10:06,"in",NA
"9620",21.31172743,-157.8892309,"Group4",2024-04-17,2024-04-17 11:10:07,"in",NA
"9621",21.31172734,-157.8892309,"Group4",2024-04-17,2024-04-17 11:10:08,"in",NA
"9622",21.31172734,-157.8892309,"Group4",2024-04-17,2024-04-17 11:10:09,"in",NA
"9623",21.31172734,-157.8892309,"Group4",2024-04-17,2024-04-17 11:10:10,"in",NA
"9624",21.31172751,-157.8892308,"Group4",2024-04-17,2024-04-17 11:10:11,"in",NA
"9625",21.31172768,-157.8892306,"Group4",2024-04-17,2024-04-17 11:10:12,"in",NA
"9626",21.31172793,-157.8892304,"Group4",2024-04-17,2024-04-17 11:10:13,"in",NA
"9627",21.31172776,-157.8892305,"Group4",2024-04-17,2024-04-17 11:10:14,"in",NA
"9628",21.31172759,-157.8892305,"Group4",2024-04-17,2024-04-17 11:10:15,"in",NA
"9629",21.31172793,-157.8892304,"Group4",2024-04-17,2024-04-17 11:10:16,"in",NA
"9630",21.31172827,-157.8892304,"Group4",2024-04-17,2024-04-17 11:10:17,"in",NA
"9631",21.31172868,-157.8892305,"Group4",2024-04-17,2024-04-17 11:10:18,"in",NA
"9632",21.31172902,-157.8892308,"Group4",2024-04-17,2024-04-17 11:10:19,"in",NA
"9633",21.31172969,-157.889231,"Group4",2024-04-17,2024-04-17 11:10:20,"in",NA
"9634",21.31173019,-157.8892311,"Group4",2024-04-17,2024-04-17 11:10:21,"in",NA
"9635",21.3117307,-157.8892312,"Group4",2024-04-17,2024-04-17 11:10:22,"in",4
"9636",21.31173128,-157.8892312,"Group4",2024-04-17,2024-04-17 11:10:23,"in",4
"9637",21.31173195,-157.8892312,"Group4",2024-04-17,2024-04-17 11:10:24,"in",4
